,대학이름,대학이름(번호),부서이름,부서이름(번호),강좌번호,강좌총수,학수번호,학수번호(분반),과목명,교수,총학수번호,1학년(신청),1학년(총),2학년(신청),2학년(총),3학년(신청),3학년(총),4학년(신청),4학년(총),교환학생(신청),교환학생(총),대학원생(신청),대학원생(총),전체(신청),전체(총)
510,공과대학,0217,화생공,4084,23,28,CHBE471,01, 화공생명공학실험Ⅱ,김승욱,CHBE471-01,0,-,0,-,8,-,16,-,0,0,0,-,24,10 + 0
511,공과대학,0217,화생공,4084,24,28,CHBE471,02, 화공생명공학실험Ⅱ,이관영,CHBE471-02,0,-,0,-,5,-,19,-,0,0,0,-,24,10 + 0
512,공과대학,0217,화생공,4084,25,28,CHBE471,03, 화공생명공학실험Ⅱ,양대륙,CHBE471-03,0,-,0,-,4,-,13,-,0,0,0,-,17,10 + 0
513,공과대학,0217,화생공,4084,26,28,CHBE471,04, 화공생명공학실험Ⅱ,김지현,CHBE471-04,0,-,0,-,8,-,16,-,0,0,0,-,24,10 + 0
514,공과대학,0217,화생공,4084,27,28,CHBE471,05, 화공생명공학실험Ⅱ,이기봉,CHBE471-05,0,-,0,-,2,-,14,-,0,0,0,-,16,10 + 0
515,공과대학,0217,화생공,4084,28,28,CHBE495,00, 공정제어응용,양대륙,CHBE495-00,0,-,0,-,6,-,11,-,0,2,0,-,17,40 + 2
516,국제학부,3928,국제,3931,1,29,DISS112,00, 조사방법론(영강),오정훈,DISS112-00,3,-,10,-,3,-,4,-,0,5,0,-,20,35 + 5
517,국제학부,3928,국제,3931,2,29,DISS114,00, 국제통상원론(영강),박인원,DISS114-00,15,-,17,-,26,-,8,-,3,10,0,-,69,70 + 10
518,국제학부,3928,국제,3931,3,29,DISS122,00, 국제관계원론(영강),이진원,DISS122-00,7,-,50,-,34,-,9,-,14,10,0,-,114,70 + 10
519,국제학부,3928,국제,3931,4,29,DISS140,00, 세계화의이해(영강),서두원,DISS140-00,5,-,13,-,30,-,22,-,15,10,0,-,85,70 + 10
520,국제학부,3928,국제,3931,5,29,DISS212,00, 국제통상정책의이론과실제(영강),박성훈,DISS212-00,0,-,2,-,19,-,3,-,0,5,0,-,24,35 + 5
521,국제학부,3928,국제,3931,6,29,DISS215,00, 금융시장및금융기관(영강),이동은,DISS215-00,1,-,27,-,31,-,23,-,7,5,0,-,89,35 + 5
522,국제학부,3928,국제,3931,7,29,DISS223,00, 국제기구론(영강),정서용,DISS223-00,0,-,8,-,18,-,13,-,5,6,0,-,44,44 + 6
523,국제학부,3928,국제,3931,8,29,DISS241,00, 현대한국(영강),김은기,DISS241-00,1,-,4,-,18,-,11,-,65,10,0,-,99,70 + 10
524,국제학부,3928,국제,3931,9,29,DISS244,00, 유럽지역입문(영강),정세원,DISS244-00,2,-,30,-,31,-,18,-,8,6,0,-,89,44 + 6
525,국제학부,3928,국제,3931,10,29,DISS252,00, 국제경제법(영강),안호영,DISS252-00,0,-,7,-,18,-,18,-,4,5,0,-,47,35 + 5
526,국제학부,3928,국제,3931,11,29,DISS261,00, 기술.정보와사회(영강),곽도원,DISS261-00,0,-,19,-,7,-,10,-,3,6,0,-,39,44 + 6
527,국제학부,3928,국제,3931,12,29,DISS262,00, 동아시아문명의이해(영강),김선민,DISS262-00,0,-,9,-,10,-,21,-,27,5,0,-,67,35 + 5
528,국제학부,3928,국제,3931,13,29,DISS300,00, 인턴쉽I,강문성,DISS300-00,0,-,0,-,0,-,0,-,0,0,0,-,0,10 + 0
529,국제학부,3928,국제,3931,14,29,DISS301,00, 인턴쉽II,강문성,DISS301-00,0,-,0,-,0,-,0,-,0,0,0,-,0,10 + 0
530,국제학부,3928,국제,3931,15,29,DISS312,00, 세계화와경제개발(영강),강문성,DISS312-00,1,-,34,-,41,-,18,-,7,7,0,-,101,53 + 7
531,국제학부,3928,국제,3931,16,29,DISS320,00, 외교사(영강),김병기,DISS320-00,0,-,1,-,1,-,1,-,13,3,0,-,16,22 + 3
532,국제학부,3928,국제,3931,17,29,DISS328,00, 국제관계특강II(영강),손기영,DISS328-00,0,-,8,-,20,-,21,-,12,6,0,-,61,44 + 6
533,국제학부,3928,국제,3931,18,29,DISS329,00, 남북한관계론(영강),안인해,DISS329-00,1,-,1,-,5,-,10,-,38,5,0,-,55,35 + 5
534,국제학부,3928,국제,3931,19,29,DISS337,00, NGO와국제거버넌스(영강),남승현,DISS337-00,0,-,9,-,33,-,26,-,11,6,0,-,79,44 + 6
535,국제학부,3928,국제,3931,20,29,DISS338,00, 세계화와인권(영강),서창록,DISS338-00,0,-,19,-,17,-,10,-,27,5,0,-,73,35 + 5
536,국제학부,3928,국제,3931,21,29,DISS358,00, 전후일본과동아시아(영강),한정선,DISS358-00,1,-,5,-,13,-,9,-,22,5,0,-,50,35 + 5
537,국제학부,3928,국제,3931,22,29,DISS363,00, 글로벌빈곤(영강),James William Potter,DISS363-00,0,-,4,-,13,-,7,-,18,5,0,-,42,35 + 5
538,국제학부,3928,국제,3931,23,29,DISS425,00, 한미관계(영강),김성한,DISS425-00,2,-,4,-,16,-,14,-,20,5,0,-,56,35 + 5
539,국제학부,3928,국제,3931,24,29,DISS427,00, 유럽연합의국제관계(영강),이재승,DISS427-00,0,-,8,-,10,-,15,-,7,6,0,-,40,44 + 6
540,국제학부,3928,국제,3931,25,29,DISS453,00, 세미나:세계화와주요이슈(영강),김은기,DISS453-00,1,-,1,-,9,-,9,-,11,3,0,-,31,22 + 3
541,국제학부,3928,국제,3931,26,29,DISS473,00, 국제개발특강I(영강),이승호,DISS473-00,0,-,3,-,13,-,20,-,8,5,0,-,44,35 + 5
542,국제학부,3928,국제,3931,27,29,DISS474,00, 국제개발특강II(영강),James William Potter,DISS474-00,1,-,1,-,3,-,1,-,4,2,0,-,10,18 + 2
543,국제학부,3928,국제,3931,28,29,DISS475,00, 국제분쟁해결(영강),김석준,DISS475-00,0,-,1,-,4,-,4,-,11,5,0,-,20,35 + 5
544,국제학부,3928,국제,3931,29,29,DISS476,00, 지속가능발전의주요이슈(영강),임시정,DISS476-00,1,-,2,-,13,-,12,-,2,2,0,-,30,18 + 2
545,국제학부,3928,GKS,5943,1,6,GLKS201,00, 서울의이해,박은숙,GLKS201-00,0,-,20,-,49,-,13,-,0,0,0,-,82,80 + 0
546,국제학부,3928,GKS,5943,2,6,GLKS206,00, 세계속의한국문화,강성우,GLKS206-00,0,-,19,-,82,-,33,-,0,0,0,-,134,120 + 0
547,국제학부,3928,GKS,5943,3,6,GLKS207,00, 한국경영의이해,홍가혜,GLKS207-00,0,-,15,-,79,-,29,-,0,0,0,-,123,120 + 0
548,국제학부,3928,GKS,5943,4,6,GLKS208,00, 한국사회의이해,강성우,GLKS208-00,0,-,10,-,72,-,55,-,0,0,0,-,137,120 + 0
549,국제학부,3928,GKS,5943,5,6,GLKS209,00, 한국사상의이해,김문용,GLKS209-00,0,-,8,-,55,-,65,-,0,0,0,-,128,80 + 0
550,국제학부,3928,GKS,5943,6,6,GLKS301,00, 국제개발협력,강규원,GLKS301-00,0,-,7,-,56,-,41,-,0,0,0,-,104,120 + 0
551,디자인조형학부,5338,디조,5339,1,35,ARDE200,01, 2D기초조형,이종민,ARDE200-01,4,25,0,0,0,0,0,0,0,0,0,-,4,25 + 0
552,디자인조형학부,5338,디조,5339,2,35,ARDE200,02, 2D기초조형,구본아,ARDE200-02,0,-,1,-,5,-,3,-,0,0,0,-,9,30 + 0
553,디자인조형학부,5338,디조,5339,3,35,ARDE212,01, 디자인표현기법,권민성,ARDE212-01,0,30,0,0,0,0,0,0,0,0,0,-,0,30 + 0
554,디자인조형학부,5338,디조,5339,4,35,ARDE212,02, 디자인표현기법,권민성,ARDE212-02,3,30,0,0,0,0,0,0,0,0,0,-,3,30 + 0
555,디자인조형학부,5338,디조,5339,5,35,ARDE223,01, 제품디자인스튜디오ㅣ,인치호,ARDE223-01,0,0,8,20,0,0,0,0,0,0,0,-,8,20 + 0
556,디자인조형학부,5338,디조,5339,6,35,ARDE223,02, 제품디자인스튜디오ㅣ,인치호,ARDE223-02,0,0,28,20,0,0,0,0,0,0,0,-,28,20 + 0
557,디자인조형학부,5338,디조,5339,7,35,ARDE225,00, 디자인과발상,김현,ARDE225-00,0,0,9,30,0,0,0,0,0,0,0,-,9,30 + 0
558,디자인조형학부,5338,디조,5339,8,35,ARDE228,00, 재료와프로세스(영강),김보섭,ARDE228-00,0,0,29,31,0,0,0,0,1,4,0,-,30,31 + 4
559,디자인조형학부,5338,디조,5339,9,35,ARDE229,00, 기초정보디자인,안민지,ARDE229-00,0,0,33,25,0,0,0,0,0,0,0,-,33,25 + 0
560,디자인조형학부,5338,디조,5339,10,35,ARDE230,00, 인터랙티브컴퓨팅,이태일,ARDE230-00,0,0,20,30,3,0,1,0,0,0,0,-,24,30 + 0
561,디자인조형학부,5338,디조,5339,11,35,ARDE235,00, 종이&섬유,정두희,ARDE235-00,2,0,11,20,15,5,6,5,0,0,0,-,34,30 + 0
562,디자인조형학부,5338,디조,5339,12,35,ARDE270,01, 기초디자인-2D(영강),김보섭,ARDE270-01,0,35,0,0,0,0,0,0,0,0,0,-,0,35 + 0
563,디자인조형학부,5338,디조,5339,13,35,ARDE270,02, 기초디자인-2D(영강),김보섭,ARDE270-02,4,35,0,0,0,0,0,0,0,0,0,-,4,35 + 0
564,디자인조형학부,5338,디조,5339,14,35,ARDE289,00, 현대미술워크샵,,ARDE289-00,0,15,0,0,0,0,0,0,0,0,0,-,0,15 + 0
565,디자인조형학부,5338,디조,5339,15,35,ARDE290,00, 회화STUDIO I,김현철,ARDE290-00,0,0,6,10,0,0,0,0,0,0,0,-,6,10 + 0
566,디자인조형학부,5338,디조,5339,16,35,ARDE292,00, 전통회화연구I,박현주,ARDE292-00,0,0,6,18,0,0,0,0,0,0,0,-,6,18 + 0
567,디자인조형학부,5338,디조,5339,17,35,ARDE298,00, 미디어와공간,이종석,ARDE298-00,0,0,8,15,6,5,0,0,0,0,0,-,14,20 + 0
568,디자인조형학부,5338,디조,5339,18,35,ARDE311,00, 제품디자인스튜디오lll(영강),권민성,ARDE311-00,0,0,0,0,35,40,0,0,0,0,0,-,35,40 + 0
569,디자인조형학부,5338,디조,5339,19,35,ARDE313,00, 디자인인간요소(영강),박승민,ARDE313-00,0,0,0,0,26,26,0,0,3,3,0,-,29,26 + 3
570,디자인조형학부,5338,디조,5339,20,35,ARDE322,00, 디자인방법론,유해영,ARDE322-00,0,0,0,0,14,20,0,0,0,0,0,-,14,20 + 0
571,디자인조형학부,5338,디조,5339,21,35,ARDE324,00, 인터랙션디자인,이태일,ARDE324-00,0,0,5,0,8,30,0,0,0,0,0,-,13,30 + 0
572,디자인조형학부,5338,디조,5339,22,35,ARDE327,00, 공공디자인,염성업,ARDE327-00,0,0,0,0,13,25,0,0,0,0,0,-,13,25 + 0
573,디자인조형학부,5338,디조,5339,23,35,ARDE338,00, 한국화ll-색채기법,정종미,ARDE338-00,0,0,8,8,18,12,0,0,0,0,0,-,26,20 + 0
574,디자인조형학부,5338,디조,5339,24,35,ARDE343,00, 현대회화기법,정종미,ARDE343-00,0,0,19,12,21,8,0,0,0,0,0,-,40,20 + 0
575,디자인조형학부,5338,디조,5339,25,35,ARDE370,00, 신조형I,박성태,ARDE370-00,0,0,0,0,10,20,0,0,0,0,0,-,10,20 + 0
576,디자인조형학부,5338,디조,5339,26,35,ARDE374,00, 미술사I,백인산,ARDE374-00,0,0,0,0,21,25,0,0,0,0,0,-,21,25 + 0
577,디자인조형학부,5338,디조,5339,27,35,ARDE378,00, 현대창작실기I(영강),지상덕,ARDE378-00,0,-,12,-,10,-,4,-,5,6,0,-,31,44 + 6
578,디자인조형학부,5338,디조,5339,28,35,ARDE414,00, 디지털디자인프로젝트,박한진,ARDE414-00,0,0,0,0,0,0,19,20,0,0,0,-,19,20 + 0
579,디자인조형학부,5338,디조,5339,29,35,ARDE415,00, 제품시스템디자인(종합설계)(영강),김보섭,ARDE415-00,0,0,0,0,0,0,42,50,0,0,0,-,42,50 + 0
580,디자인조형학부,5338,디조,5339,30,35,ARDE417,00, 제품개발(종합설계)(영강),박승민,ARDE417-00,0,0,0,0,0,0,42,45,0,0,0,-,42,45 + 0
581,디자인조형학부,5338,디조,5339,31,35,ARDE425,00, 디자인브랜딩,김영민,ARDE425-00,0,0,0,0,4,5,4,25,0,0,0,-,8,30 + 0
582,디자인조형학부,5338,디조,5339,32,35,ARDE435,00, 한국화스튜디오l,정종미,ARDE435-00,0,0,0,0,0,0,15,20,0,0,0,-,15,20 + 0
583,디자인조형학부,5338,디조,5339,33,35,ARDE463,00, 평면스튜디오,김홍식,ARDE463-00,0,0,0,0,0,0,4,20,0,0,0,-,4,20 + 0
584,디자인조형학부,5338,디조,5339,34,35,ARDE464,00, 개별창작스튜디오(영강),이예승,ARDE464-00,0,0,0,0,0,0,12,22,0,0,0,-,12,22 + 0
585,디자인조형학부,5338,디조,5339,35,35,ARDE468,00, 한국미술세미나,송희경,ARDE468-00,0,0,0,0,0,0,3,20,0,0,0,-,3,20 + 0
586,문과대학,0143,문과,4067,1,3,COLA200,01, 인문융합세미나,권보드래,COLA200-01,0,-,2,-,1,-,2,-,0,0,0,-,5,20 + 0
587,문과대학,0143,문과,4067,2,3,COLA200,02, 인문융합세미나,"윤인진,강성진 김헌준,최호근",COLA200-02,1,-,2,-,0,-,2,-,0,0,0,-,5,20 + 0
588,문과대학,0143,문과,4067,3,3,COLA200,03, 인문융합세미나,"송상헌,정유진 주형준,이재훈",COLA200-03,1,-,12,-,6,-,10,-,0,0,0,-,29,20 + 0
589,문과대학,0143,EML,5672,1,5,EMLA214,00, 기초스페인어,조혜진,EMLA214-00,0,-,6,-,12,-,0,-,0,1,0,-,18,29 + 1
590,문과대학,0143,EML,5672,2,5,EMLA215,00, 기초포르투갈어,,EMLA215-00,0,-,0,-,7,-,5,-,0,1,0,-,12,34 + 1
591,문과대학,0143,EML,5672,3,5,EMLA217,00, 라틴아메리카의경제,김순성,EMLA217-00,0,-,3,-,23,-,19,-,0,3,0,-,45,67 + 3
592,문과대학,0143,EML,5672,4,5,EMLA311,00, 라틴아메리카와국제투자,장석영,EMLA311-00,0,-,6,-,17,-,5,-,0,2,0,-,28,48 + 2
593,문과대학,0143,EML,5672,5,5,EMLA312,00, 라틴아메리카인적자원관리,유다선,EMLA312-00,0,-,0,-,5,-,5,-,0,2,0,-,10,48 + 2
594,문과대학,0143,GLEAC,6095,1,1,GLEA201,00, 동아시아학의이해,"박대재,김수미 김영근",GLEA201-00,0,-,0,-,6,-,13,-,0,2,0,-,19,50 + 2
595,문과대학,0143,LBC,6093,1,1,LBNC201,00," 언어,뇌,컴퓨터의이해",홍정하,LBNC201-00,0,-,7,-,8,-,7,-,0,1,0,-,22,34 + 1
596,문과대학,0143,과기융합,4601,1,2,STSR201,00, 대중의과학이해(PUS)와과학커뮤니케이션,송인주,STSR201-00,0,-,1,-,4,-,6,-,0,1,0,-,11,29 + 1
597,문과대학,0143,과기융합,4601,2,2,STSR203,00, 과학기술과위험사회,송인주,STSR203-00,0,-,0,-,4,-,4,-,0,1,0,-,8,29 + 1
598,문과대학,0143,국문,0145,1,28,KORE003,00, 무제강좌(영강),Jeffrey Holliday,KORE003-00,1,-,4,-,3,-,15,-,4,4,0,-,27,30 + 4
599,문과대학,0143,국문,0145,3,28,KORE201,02, 한국문학의이해,엄태웅,KORE201-02,0,-,6,-,12,-,29,-,0,4,0,-,47,96 + 4
600,문과대학,0143,국문,0145,4,28,KORE201,03, 한국문학의이해,박영민,KORE201-03,2,-,2,-,10,-,3,-,2,4,0,-,19,80 + 4
601,문과대학,0143,국문,0145,5,28,KORE201,04, 한국문학의이해,박경남,KORE201-04,0,-,1,-,9,-,25,-,0,4,0,-,35,80 + 4
602,문과대학,0143,국문,0145,7,28,KORE211,00, 현대희곡론,이상우,KORE211-00,3,15,32,15,38,20,56,20,1,3,0,-,130,70 + 3
603,문과대학,0143,국문,0145,8,28,KORE215,01, 고전문학사,강상순,KORE215-01,2,-,23,-,31,-,14,-,0,4,0,-,70,80 + 4
604,문과대학,0143,국문,0145,9,28,KORE215,02, 고전문학사,,KORE215-02,0,-,2,-,40,-,79,-,0,4,0,-,121,80 + 4
605,문과대학,0143,국문,0145,10,28,KORE217,00, 구비문학론,김혜정,KORE217-00,3,-,26,-,9,-,8,-,0,3,0,-,46,70 + 3
606,문과대학,0143,국문,0145,11,28,KORE219,00, 고전소설론,엄태웅,KORE219-00,2,-,37,-,45,-,30,-,0,4,0,-,114,86 + 4
607,문과대학,0143,국문,0145,13,28,KORE223,02, 현대소설론,박헌호,KORE223-02,0,-,1,-,16,-,22,-,0,3,0,-,39,70 + 3
608,문과대학,0143,국문,0145,14,28,KORE227,00, 국어교과교육론,안찬원,KORE227-00,0,-,13,-,9,-,13,-,1,1,0,-,36,30 + 1
609,문과대학,0143,국문,0145,15,28,KORE228,00, 국어교과교재연구및지도법,안찬원,KORE228-00,0,-,3,-,7,-,0,-,0,1,0,-,10,30 + 1
610,문과대학,0143,국문,0145,16,28,KORE231,00, 한국어음운의이해,조민하,KORE231-00,0,-,4,-,12,-,6,-,1,3,0,-,23,70 + 3
611,문과대학,0143,국문,0145,17,28,KORE236,00, 한국어의미의이해,김숙정,KORE236-00,0,-,15,-,17,-,12,-,4,2,0,-,48,50 + 2
612,문과대학,0143,국문,0145,19,28,KORE305,00, 소설창작연습,강헌국,KORE305-00,0,-,5,-,14,-,13,-,0,1,0,-,32,30 + 1
613,문과대학,0143,국문,0145,21,28,KORE317,02, 외국어로서의한국어교육,장미정,KORE317-02,1,-,5,-,11,-,3,-,0,3,0,-,20,70 + 3
614,문과대학,0143,국문,0145,22,28,KORE317,03, 외국어로서의한국어교육,손혜진,KORE317-03,0,-,4,-,38,-,115,-,0,4,0,-,157,80 + 4
615,문과대학,0143,국문,0145,24,28,KORE411,00, 향가와고려가요,장정수,KORE411-00,0,-,0,-,8,-,8,-,0,3,0,-,16,60 + 3
616,문과대학,0143,국문,0145,25,28,KORE413,00, 한문산문강독,정우봉,KORE413-00,1,4,19,21,40,28,32,28,1,4,0,-,93,81 + 4
617,문과대학,0143,국문,0145,28,28,KORE426,00, 한국어정책론,정유남,KORE426-00,0,-,7,-,15,-,22,-,1,2,0,-,45,50 + 2
618,문과대학,0143,노문,0156,1,26,RUSS201,01, 중급러시아어I(외국어강의),김진규,RUSS201-01,3,-,10,-,2,-,0,-,0,1,0,-,15,29 + 1
619,문과대학,0143,노문,0156,2,26,RUSS201,02, 중급러시아어I(외국어강의),최정현,RUSS201-02,1,-,32,-,3,-,6,-,0,1,0,-,42,29 + 1
620,문과대학,0143,노문,0156,3,26,RUSS205,00, 러시아문학기행,이명현,RUSS205-00,0,-,34,-,10,-,12,-,0,2,0,-,56,58 + 2
621,문과대학,0143,노문,0156,4,26,RUSS207,01, 중급러시아어회화I(외국어강의),Valentina A Bojko,RUSS207-01,2,-,29,-,0,-,3,-,0,1,0,-,34,24 + 1
622,문과대학,0143,노문,0156,5,26,RUSS207,02, 중급러시아어회화I(외국어강의),Valentina A Bojko,RUSS207-02,1,-,6,-,1,-,0,-,0,1,0,-,8,24 + 1
623,문과대학,0143,노문,0156,6,26,RUSS213,00, 러시아어의구조,김진원,RUSS213-00,1,-,26,-,6,-,4,-,0,2,0,-,37,43 + 2
624,문과대학,0143,노문,0156,7,26,RUSS218,00, 러시아문학과영상예술I,,RUSS218-00,0,-,3,-,5,-,5,-,0,0,0,-,13,60 + 0
625,문과대학,0143,노문,0156,8,26,RUSS257,00, 러시아정교와사상,임혜영,RUSS257-00,0,-,2,-,0,-,4,-,0,1,0,-,6,29 + 1
626,문과대학,0143,노문,0156,9,26,RUSS259,00, 러시아역사세미나,김주연,RUSS259-00,1,-,6,-,7,-,5,-,0,1,0,-,19,27 + 1
627,문과대학,0143,노문,0156,10,26,RUSS331,00, 러시아문학강독과번역I,김혜란,RUSS331-00,1,-,4,-,2,-,1,-,0,0,0,-,8,19 + 0
628,문과대학,0143,노문,0156,11,26,RUSS363,00, 고급러시아어회화I(외국어강의),Valentina A Bojko,RUSS363-00,1,-,10,-,4,-,5,-,0,1,0,-,20,24 + 1
629,문과대학,0143,노문,0156,12,26,RUSS369,00, 러시아사회의이해,허승철,RUSS369-00,1,-,9,-,0,-,2,-,0,2,0,-,12,48 + 2
630,문과대학,0143,노문,0156,13,26,RUSS370,00, 러시아문학사I,최정현,RUSS370-00,0,-,5,-,4,-,5,-,0,1,0,-,14,39 + 1
631,문과대학,0143,노문,0156,14,26,RUSS373,01, 고급러시아어I(외국어강의),김진규,RUSS373-01,1,-,1,-,1,-,2,-,0,1,0,-,5,24 + 1
632,문과대학,0143,노문,0156,15,26,RUSS373,02, 고급러시아어I(외국어강의),정영주,RUSS373-02,1,-,6,-,15,-,14,-,0,1,0,-,36,24 + 1
633,문과대학,0143,노문,0156,16,26,RUSS380,00, 중앙아시아역사와민속문화,윤성학,RUSS380-00,0,-,1,-,0,-,0,-,0,1,0,-,1,34 + 1
634,문과대학,0143,노문,0156,17,26,RUSS381,00, 러시아문화사,최진희,RUSS381-00,2,-,10,-,6,-,7,-,0,1,0,-,25,39 + 1
635,문과대학,0143,노문,0156,18,26,RUSS451,00, 도스토예프스키,임혜영,RUSS451-00,0,-,4,-,3,-,6,-,0,1,0,-,13,24 + 1
636,문과대학,0143,노문,0156,19,26,RUSS463,00, 러시아어교과교육론,정지윤,RUSS463-00,2,-,23,-,2,-,8,-,0,1,0,-,35,29 + 1
637,문과대학,0143,노문,0156,20,26,RUSS475,00, 시사러시아어연습I(외국어강의),Valentina A Bojko,RUSS475-00,2,-,2,-,0,-,2,-,0,1,0,-,6,24 + 1
638,문과대학,0143,노문,0156,21,26,RUSS483,00, 러시아어토르플I(외국어강의),안대섭,RUSS483-00,0,-,1,-,2,-,3,-,0,1,0,-,6,34 + 1
639,문과대학,0143,노문,0156,22,26,RUSS485,00, 러시아어교과논리및논술,손재은,RUSS485-00,0,-,0,-,4,-,1,-,0,1,0,-,5,24 + 1
640,문과대학,0143,노문,0156,23,26,RUSS490,00, 러시아예술과문화산업,정영주,RUSS490-00,0,-,10,-,8,-,18,-,0,1,0,-,36,29 + 1
641,문과대학,0143,노문,0156,24,26,RUSS492,00, 동북아시아와한러관계사,윤성학,RUSS492-00,1,-,1,-,2,-,0,-,0,1,0,-,4,34 + 1
642,문과대학,0143,노문,0156,25,26,RUSS493,00, 인턴십Ⅰ,김진규,RUSS493-00,0,-,0,-,0,-,0,-,0,0,0,-,0,0 + 0
643,문과대학,0143,노문,0156,26,26,RUSS494,00, 인턴십Ⅱ,김진규,RUSS494-00,0,-,0,-,0,-,0,-,0,0,0,-,0,0 + 0
644,문과대학,0143,독문,0153,1,20,GERM203,00, 독어학개론,박성철,GERM203-00,0,-,7,-,3,-,3,-,0,1,0,-,13,25 + 1
645,문과대학,0143,독문,0153,2,20,GERM205,00, 독문학개론,신지영,GERM205-00,1,-,23,-,8,-,1,-,0,1,0,-,33,25 + 1
646,문과대학,0143,독문,0153,3,20,GERM222,00, 광고로읽는독일문화,김용현,GERM222-00,0,0,5,8,6,8,9,9,0,1,0,-,20,25 + 1
647,문과대학,0143,독문,0153,4,20,GERM227,00, 독일문화의이해,김용현,GERM227-00,0,0,1,9,1,8,1,8,1,1,0,-,4,25 + 1
648,문과대학,0143,독문,0153,5,20,GERM237,00, 독어어휘연습I(외국어강의),전지선,GERM237-00,0,1,2,18,2,3,2,5,0,1,0,-,6,27 + 1
649,문과대학,0143,독문,0153,6,20,GERM303,00, 독시선독,김재혁,GERM303-00,0,-,15,-,14,-,3,-,0,1,0,-,32,33 + 1
650,문과대학,0143,독문,0153,7,20,GERM323,00, 독일어권문화와예술,이정린,GERM323-00,0,-,9,-,17,-,15,-,0,1,0,-,41,25 + 1
651,문과대학,0143,독문,0153,8,20,GERM335,00, 독일어권정치경제개관,이정린,GERM335-00,0,-,6,-,1,-,4,-,0,1,0,-,11,25 + 1
652,문과대학,0143,독문,0153,9,20,GERM339,00, 독일문화산업,신지영,GERM339-00,0,-,6,-,23,-,20,-,0,1,0,-,49,29 + 1
653,문과대학,0143,독문,0153,10,20,GERM349,00, 독해와문법Ⅰ,김재영,GERM349-00,1,-,32,-,18,-,8,-,1,1,0,-,60,25 + 1
654,문과대학,0143,독문,0153,11,20,GERM351,01, 독어 CEFR B I-I(외국어강의),Harald Gaerber,GERM351-01,1,-,16,-,6,-,7,-,1,1,0,-,31,25 + 1
655,문과대학,0143,독문,0153,12,20,GERM351,02, 독어 CEFR B I-I(외국어강의),Malte Kelpin,GERM351-02,2,-,15,-,5,-,8,-,0,1,0,-,30,25 + 1
656,문과대학,0143,독문,0153,13,20,GERM367,00, 독일어작문(외국어강의),Christoph Seifener,GERM367-00,0,-,7,-,8,-,0,-,1,1,0,-,16,25 + 1
657,문과대학,0143,독문,0153,14,20,GERM371,00, 독일지역학,이은희,GERM371-00,1,-,4,-,10,-,2,-,0,1,0,-,17,25 + 1
658,문과대학,0143,독문,0153,15,20,GERM411,00, 독일현대연극(외국어강의),Christoph Seifener,GERM411-00,1,-,2,-,2,-,3,-,0,1,0,-,8,25 + 1
659,문과대학,0143,독문,0153,16,20,GERM431,00, 시사번역,김인순,GERM431-00,0,-,1,-,7,-,3,-,0,1,0,-,11,25 + 1
660,문과대학,0143,독문,0153,17,20,GERM453,00, 한독문화비교(외국어강의),한운석,GERM453-00,0,-,0,-,0,-,1,-,2,1,0,-,3,25 + 1
661,문과대학,0143,독문,0153,18,20,GERM461,00, 통일전후의독일문화,이은희,GERM461-00,0,-,12,-,16,-,12,-,0,1,0,-,40,29 + 1
662,문과대학,0143,독문,0153,19,20,GERM463,00, 인턴십Ⅰ,김용현,GERM463-00,0,-,0,-,0,-,0,-,0,0,0,-,0,0 + 0
663,문과대학,0143,독문,0153,20,20,GERM464,00, 인턴십Ⅱ,김용현,GERM464-00,0,-,0,-,0,-,0,-,0,0,0,-,0,0 + 0
664,문과대학,0143,불문,0154,1,18,FRAN209,00, 프랑스어문법,강충룡,FRAN209-00,1,-,2,-,2,-,11,-,0,1,0,-,16,34 + 1
665,문과대학,0143,불문,0154,2,18,FRAN211,00, 프랑스어말하기(외국어강의),Jeanmaire Guillaume,FRAN211-00,2,-,10,-,15,-,8,-,0,1,0,-,35,35 + 1
666,문과대학,0143,불문,0154,3,18,FRAN213,00, 번역프랑스문학,지영래,FRAN213-00,1,-,5,-,7,-,1,-,0,1,0,-,14,34 + 1
667,문과대학,0143,불문,0154,4,18,FRAN215,00, 집중프랑스어(외국어강의),조준형,FRAN215-00,2,-,26,-,13,-,10,-,0,1,0,-,51,34 + 1
668,문과대학,0143,불문,0154,5,18,FRAN231,00, 프랑스문학의이해,조재룡,FRAN231-00,2,20,9,6,10,5,5,3,0,1,0,-,26,34 + 1
669,문과대학,0143,불문,0154,6,18,FRAN233,00, 프랑스어의이해,이영훈,FRAN233-00,1,20,5,5,6,6,4,4,0,1,0,-,16,35 + 1
670,문과대학,0143,불문,0154,7,18,FRAN335,00, 프랑스문학사I(외국어강의),이순희,FRAN335-00,1,-,20,-,23,-,11,-,0,2,0,-,55,43 + 2
671,문과대학,0143,불문,0154,8,18,FRAN337,00, 불한대조분석(외국어강의),Jeanmaire Guillaume,FRAN337-00,0,-,2,-,7,-,13,-,0,1,0,-,22,34 + 1
672,문과대학,0143,불문,0154,9,18,FRAN339,00, 프랑스시와번역,손주경,FRAN339-00,0,-,5,-,3,-,1,-,0,1,0,-,9,34 + 1
673,문과대학,0143,불문,0154,10,18,FRAN349,00, 번역의이해,이영훈,FRAN349-00,0,-,2,-,2,-,1,-,0,1,0,-,5,34 + 1
